RevisionNumber,ISO3,CTSCode,Year,RevisionDate,Notes
8345,ARM,ECCS,2004,2026-04-01,synthetic revision
8346,ABW,ECCS,2004,2026-04-01,synthetic revision
8347,AUS,ECCS,2004,2026-04-01,synthetic revision
8348,AUT,ECCS,2004,2026-04-01,synthetic revision
8349,AZE,ECCS,2004,2026-04-01,synthetic revision
8350,BHS,ECCS,2004,2026-04-01,synthetic revision
8351,BHR,ECCS,2004,2026-04-01,synthetic revision
8352,BGD,ECCS,2004,2026-04-01,synthetic revision
8353,BRB,ECCS,2004,2026-04-01,synthetic revision
8354,BLR,ECCS,2004,2026-04-01,synthetic revision
8355,BEL,ECCS,2004,2026-04-01,synthetic revision
8356,BLZ,ECCS,2004,2026-04-01,synthetic revision
8357,BEN,ECCS,2004,2026-04-01,synthetic revision
8358,BTN,ECCS,2004,2026-04-01,synthetic revision
8359,BOL,ECCS,2004,2026-04-01,synthetic revision
8360,BIH,ECCS,2004,2026-04-01,synthetic revision
8361,BWA,ECCS,2004,2026-04-01,synthetic revision
8362,BRA,ECCS,2004,2026-04-01,synthetic revision
8363,VGB,ECCS,2004,2026-04-01,synthetic revision
8364,BRN,ECCS,2004,2026-04-01,synthetic revision
8365,BGR,ECCS,2004,2026-04-01,synthetic revision
8366,BFA,ECCS,2004,2026-04-01,synthetic revision
8367,BDI,ECCS,2004,2026-04-01,synthetic revision
8368,CPV,ECCS,2004,2026-04-01,synthetic revision
8369,KHM,ECCS,2004,2026-04-01,synthetic revision
8370,CMR,ECCS,2004,2026-04-01,synthetic revision
8371,CAN,ECCS,2004,2026-04-01,synthetic revision
8372,CAF,ECCS,2004,2026-04-01,synthetic revision
8373,TCD,ECCS,2004,2026-04-01,synthetic revision
8374,CHL,ECCS,2004,2026-04-01,synthetic revision
8375,HKG,ECCS,2004,2026-04-01,synthetic revision
8376,MAC,ECCS,2004,2026-04-01,synthetic revision
8377,CHN,ECCS,2004,2026-04-01,synthetic revision
8378,COL,ECCS,2004,2026-04-01,synthetic revision
8379,COM,ECCS,2004,2026-04-01,synthetic revision
8380,COD,ECCS,2004,2026-04-01,synthetic revision
8381,COG,ECCS,2004,2026-04-01,synthetic revision
8382,COK,ECCS,2004,2026-04-01,synthetic revision
8383,CRI,ECCS,2004,2026-04-01,synthetic revision
8384,HRV,ECCS,2004,2026-04-01,synthetic revision
8385,CUB,ECCS,2004,2026-04-01,synthetic revision
8386,CYP,ECCS,2004,2026-04-01,synthetic revision
8387,CZE,ECCS,2004,2026-04-01,synthetic revision
8388,DNK,ECCS,2004,2026-04-01,synthetic revision
8389,DJI,ECCS,2004,2026-04-01,synthetic revision
8390,DMA,ECCS,2004,2026-04-01,synthetic revision
8391,DOM,ECCS,2004,2026-04-01,synthetic revision
8392,ECU,ECCS,2004,2026-04-01,synthetic revision
8393,EGY,ECCS,2004,2026-04-01,synthetic revision
8394,SLV,ECCS,2004,2026-04-01,synthetic revision
8395,GNQ,ECCS,2004,2026-04-01,synthetic revision
8396,ERI,ECCS,2004,2026-04-01,synthetic revision
8397,EST,ECCS,2004,2026-04-01,synthetic revision
8398,SWZ,ECCS,2004,2026-04-01,synthetic revision
8399,ETH,ECCS,2004,2026-04-01,synthetic revision
8400,FRO,ECCS,2004,2026-04-01,synthetic revision
8401,FJI,ECCS,2004,2026-04-01,synthetic revision
8402,FIN,ECCS,2004,2026-04-01,synthetic revision
8403,FRA,ECCS,2004,2026-04-01,synthetic revision
8404,PYF,ECCS,2004,2026-04-01,synthetic revision
8405,GAB,ECCS,2004,2026-04-01,synthetic revision
8406,GMB,ECCS,2004,2026-04-01,synthetic revision
8407,GEO,ECCS,2004,2026-04-01,synthetic revision
8408,DEU,ECCS,2004,2026-04-01,synthetic revision
8409,GHA,ECCS,2004,2026-04-01,synthetic revision
8410,GIB,ECCS,2004,2026-04-01,synthetic revision
8411,GRC,ECCS,2004,2026-04-01,synthetic revision
8412,GRL,ECCS,2004,2026-04-01,synthetic revision
8413,GRD,ECCS,2004,2026-04-01,synthetic revision
8414,GLP,ECCS,2004,2026-04-01,synthetic revision
8415,GTM,ECCS,2004,2026-04-01,synthetic revision
8416,GUF,ECCS,2004,2026-04-01,synthetic revision
8417,GIN,ECCS,2004,2026-04-01,synthetic revision
8418,GNB,ECCS,2004,2026-04-01,synthetic revision
8419,GUY,ECCS,2004,2026-04-01,synthetic revision
8420,HTI,ECCS,2004,2026-04-01,synthetic revision
8421,VAT,ECCS,2004,2026-04-01,synthetic revision
8422,HND,ECCS,2004,2026-04-01,synthetic revision
8423,HUN,ECCS,2004,2026-04-01,synthetic revision
8424,ISL,ECCS,2004,2026-04-01,synthetic revision
8425,IND,ECCS,2004,2026-04-01,synthetic revision
8426,IDN,ECCS,2004,2026-04-01,synthetic revision
8427,IRN,ECCS,2004,2026-04-01,synthetic revision
8428,IRQ,ECCS,2004,2026-04-01,synthetic revision
8429,IRL,ECCS,2004,2026-04-01,synthetic revision
8430,IMN,ECCS,2004,2026-04-01,synthetic revision
8431,ISR,ECCS,2004,2026-04-01,synthetic revision
8432,ITA,ECCS,2004,2026-04-01,synthetic revision
8433,JAM,ECCS,2004,2026-04-01,synthetic revision
8434,JPN,ECCS,2004,2026-04-01,synthetic revision
8435,JOR,ECCS,2004,2026-04-01,synthetic revision
8436,KAZ,ECCS,2004,2026-04-01,synthetic revision
8437,KEN,ECCS,2004,2026-04-01,synthetic revision
8438,PRK,ECCS,2004,2026-04-01,synthetic revision
8439,KOR,ECCS,2004,2026-04-01,synthetic revision
8440,KWT,ECCS,2004,2026-04-01,synthetic revision
8441,KGZ,ECCS,2004,2026-04-01,synthetic revision
8442,LAO,ECCS,2004,2026-04-01,synthetic revision
8443,LVA,ECCS,2004,2026-04-01,synthetic revision
8444,LBN,ECCS,2004,2026-04-01,synthetic revision
8445,LSO,ECCS,2004,2026-04-01,synthetic revision
8446,LBR,ECCS,2004,2026-04-01,synthetic revision
8447,LBY,ECCS,2004,2026-04-01,synthetic revision
8448,LIE,ECCS,2004,2026-04-01,synthetic revision
8449,LTU,ECCS,2004,2026-04-01,synthetic revision
8450,LUX,ECCS,2004,2026-04-01,synthetic revision
8451,MDG,ECCS,2004,2026-04-01,synthetic revision
8452,MWI,ECCS,2004,2026-04-01,synthetic revision
8453,MYS,ECCS,2004,2026-04-01,synthetic revision
8454,MDV,ECCS,2004,2026-04-01,synthetic revision
8455,MLI,ECCS,2004,2026-04-01,synthetic revision
8456,MLT,ECCS,2004,2026-04-01,synthetic revision
8457,MHL,ECCS,2004,2026-04-01,synthetic revision
8458,MTQ,ECCS,2004,2026-04-01,synthetic revision
8459,MRT,ECCS,2004,2026-04-01,synthetic revision
8460,MUS,ECCS,2004,2026-04-01,synthetic revision
8461,MYT,ECCS,2004,2026-04-01,synthetic revision
8462,MEX,ECCS,2004,2026-04-01,synthetic revision
8463,FSM,ECCS,2004,2026-04-01,synthetic revision
8464,MDA,ECCS,2004,2026-04-01,synthetic revision
8465,MCO,ECCS,2004,2026-04-01,synthetic revision
8466,MNG,ECCS,2004,2026-04-01,synthetic revision
8467,MSR,ECCS,2004,2026-04-01,synthetic revision
8468,MAR,ECCS,2004,2026-04-01,synthetic revision
8469,MOZ,ECCS,2004,2026-04-01,synthetic revision
8470,MMR,ECCS,2004,2026-04-01,synthetic revision
8471,NPL,ECCS,2004,2026-04-01,synthetic revision
8472,NLD,ECCS,2004,2026-04-01,synthetic revision
8473,NCL,ECCS,2004,2026-04-01,synthetic revision
8474,NZL,ECCS,2004,2026-04-01,synthetic revision
8475,NIC,ECCS,2004,2026-04-01,synthetic revision
8476,NER,ECCS,2004,2026-04-01,synthetic revision
8477,NGA,ECCS,2004,2026-04-01,synthetic revision
8478,NFK,ECCS,2004,2026-04-01,synthetic revision
8479,MKD,ECCS,2004,2026-04-01,synthetic revision
8480,NOR,ECCS,2004,2026-04-01,synthetic revision
8481,OMN,ECCS,2004,2026-04-01,synthetic revision
8482,PAK,ECCS,2004,2026-04-01,synthetic revision
8483,PLW,ECCS,2004,2026-04-01,synthetic revision
8484,PAN,ECCS,2004,2026-04-01,synthetic revision
8485,PNG,ECCS,2004,2026-04-01,synthetic revision
8486,PRY,ECCS,2004,2026-04-01,synthetic revision
8487,PER,ECCS,2004,2026-04-01,synthetic revision
8488,PHL,ECCS,2004,2026-04-01,synthetic revision
8489,PCN,ECCS,2004,2026-04-01,synthetic revision
8490,POL,ECCS,2004,2026-04-01,synthetic revision
8491,PRT,ECCS,2004,2026-04-01,synthetic revision
8492,PRI,ECCS,2004,2026-04-01,synthetic revision
8493,QAT,ECCS,2004,2026-04-01,synthetic revision
8494,ROU,ECCS,2004,2026-04-01,synthetic revision
8495,RUS,ECCS,2004,2026-04-01,synthetic revision
8496,RWA,ECCS,2004,2026-04-01,synthetic revision
8497,SPM,ECCS,2004,2026-04-01,synthetic revision
8498,WSM,ECCS,2004,2026-04-01,synthetic revision
8499,SMR,ECCS,2004,2026-04-01,synthetic revision
8500,STP,ECCS,2004,2026-04-01,synthetic revision
8501,SAU,ECCS,2004,2026-04-01,synthetic revision
8502,SEN,ECCS,2004,2026-04-01,synthetic revision
8503,SYC,ECCS,2004,2026-04-01,synthetic revision
8504,SLE,ECCS,2004,2026-04-01,synthetic revision
8505,SGP,ECCS,2004,2026-04-01,synthetic revision
8506,SVK,ECCS,2004,2026-04-01,synthetic revision
8507,SVN,ECCS,2004,2026-04-01,synthetic revision
8508,SLB,ECCS,2004,2026-04-01,synthetic revision
8509,SOM,ECCS,2004,2026-04-01,synthetic revision
8510,ZAF,ECCS,2004,2026-04-01,synthetic revision
8511,ESP,ECCS,2004,2026-04-01,synthetic revision
8512,LKA,ECCS,2004,2026-04-01,synthetic revision
8513,KNA,ECCS,2004,2026-04-01,synthetic revision
8514,LCA,ECCS,2004,2026-04-01,synthetic revision
8515,VCT,ECCS,2004,2026-04-01,synthetic revision
8516,SUR,ECCS,2004,2026-04-01,synthetic revision
8517,SJM,ECCS,2004,2026-04-01,synthetic revision
8518,SWE,ECCS,2004,2026-04-01,synthetic revision
8519,CHE,ECCS,2004,2026-04-01,synthetic revision
8520,SYR,ECCS,2004,2026-04-01,synthetic revision
8521,TWN,ECCS,2004,2026-04-01,synthetic revision
8522,TJK,ECCS,2004,2026-04-01,synthetic revision
8523,TZA,ECCS,2004,2026-04-01,synthetic revision
8524,THA,ECCS,2004,2026-04-01,synthetic revision
8525,TLS,ECCS,2004,2026-04-01,synthetic revision
8526,TGO,ECCS,2004,2026-04-01,synthetic revision
8527,TON,ECCS,2004,2026-04-01,synthetic revision
8528,TTO,ECCS,2004,2026-04-01,synthetic revision
8529,TUN,ECCS,2004,2026-04-01,synthetic revision
8530,TKM,ECCS,2004,2026-04-01,synthetic revision
8531,TUV,ECCS,2004,2026-04-01,synthetic revision
8532,UGA,ECCS,2004,2026-04-01,synthetic revision
8533,UKR,ECCS,2004,2026-04-01,synthetic revision
8534,ARE,ECCS,2004,2026-04-01,synthetic revision
8535,GBR,ECCS,2004,2026-04-01,synthetic revision
8536,USA,ECCS,2004,2026-04-01,synthetic revision
8537,VIR,ECCS,2004,2026-04-01,synthetic revision
8538,URY,ECCS,2004,2026-04-01,synthetic revision
8539,UZB,ECCS,2004,2026-04-01,synthetic revision
8540,VUT,ECCS,2004,2026-04-01,synthetic revision
8541,VEN,ECCS,2004,2026-04-01,synthetic revision
8542,VNM,ECCS,2004,2026-04-01,synthetic revision
8543,WLF,ECCS,2004,2026-04-01,synthetic revision
8544,PSE,ECCS,2004,2026-04-01,synthetic revision
8545,ESH,ECCS,2004,2026-04-01,synthetic revision
8546,ZMB,ECCS,2004,2026-04-01,synthetic revision
8547,ZWE,ECCS,2004,2026-04-01,synthetic revision
8548,AFG,ECCS,2005,2026-04-01,synthetic revision
8549,ALB,ECCS,2005,2026-04-01,synthetic revision
8550,DZA,ECCS,2005,2026-04-01,synthetic revision
8551,ASM,ECCS,2005,2026-04-01,synthetic revision
8552,AND,ECCS,2005,2026-04-01,synthetic revision
8553,AGO,ECCS,2005,2026-04-01,synthetic revision
8554,AIA,ECCS,2005,2026-04-01,synthetic revision
8555,ATG,ECCS,2005,2026-04-01,synthetic revision
8556,ARG,ECCS,2005,2026-04-01,synthetic revision
8557,ARM,ECCS,2005,2026-04-01,synthetic revision
8558,ABW,ECCS,2005,2026-04-01,synthetic revision
8559,AUS,ECCS,2005,2026-04-01,synthetic revision
8560,AUT,ECCS,2005,2026-04-01,synthetic revision
8561,AZE,ECCS,2005,2026-04-01,synthetic revision
8562,BHS,ECCS,2005,2026-04-01,synthetic revision
8563,BHR,ECCS,2005,2026-04-01,synthetic revision
8564,BGD,ECCS,2005,2026-04-01,synthetic revision
8565,BRB,ECCS,2005,2026-04-01,synthetic revision
8566,BLR,ECCS,2005,2026-04-01,synthetic revision
8567,BEL,ECCS,2005,2026-04-01,synthetic revision
8568,BLZ,ECCS,2005,2026-04-01,synthetic revision
8569,BEN,ECCS,2005,2026-04-01,synthetic revision
8570,BTN,ECCS,2005,2026-04-01,synthetic revision
8571,BOL,ECCS,2005,2026-04-01,synthetic revision
8572,BIH,ECCS,2005,2026-04-01,synthetic revision
8573,BWA,ECCS,2005,2026-04-01,synthetic revision
8574,BRA,ECCS,2005,2026-04-01,synthetic revision
8575,VGB,ECCS,2005,2026-04-01,synthetic revision
8576,BRN,ECCS,2005,2026-04-01,synthetic revision
8577,BGR,ECCS,2005,2026-04-01,synthetic revision
8578,BFA,ECCS,2005,2026-04-01,synthetic revision
8579,CPV,ECCS,2005,2026-04-01,synthetic revision
8580,KHM,ECCS,2005,2026-04-01,synthetic revision
8581,CMR,ECCS,2005,2026-04-01,synthetic revision
8582,CAN,ECCS,2005,2026-04-01,synthetic revision
8583,CYM,ECCS,2005,2026-04-01,synthetic revision
8584,CAF,ECCS,2005,2026-04-01,synthetic revision
8585,TCD,ECCS,2005,2026-04-01,synthetic revision
8586,CHL,ECCS,2005,2026-04-01,synthetic revision
8587,HKG,ECCS,2005,2026-04-01,synthetic revision
8588,MAC,ECCS,2005,2026-04-01,synthetic revision
8589,CHN,ECCS,2005,2026-04-01,synthetic revision
8590,COL,ECCS,2005,2026-04-01,synthetic revision
8591,COM,ECCS,2005,2026-04-01,synthetic revision
8592,COD,ECCS,2005,2026-04-01,synthetic revision
8593,COG,ECCS,2005,2026-04-01,synthetic revision
8594,COK,ECCS,2005,2026-04-01,synthetic revision
8595,CRI,ECCS,2005,2026-04-01,synthetic revision
8596,HRV,ECCS,2005,2026-04-01,synthetic revision
8597,CUB,ECCS,2005,2026-04-01,synthetic revision
8598,CYP,ECCS,2005,2026-04-01,synthetic revision
8599,CZE,ECCS,2005,2026-04-01,synthetic revision
8600,DNK,ECCS,2005,2026-04-01,synthetic revision
8601,DJI,ECCS,2005,2026-04-01,synthetic revision
8602,DMA,ECCS,2005,2026-04-01,synthetic revision
8603,DOM,ECCS,2005,2026-04-01,synthetic revision
8604,ECU,ECCS,2005,2026-04-01,synthetic revision
8605,EGY,ECCS,2005,2026-04-01,synthetic revision
8606,SLV,ECCS,2005,2026-04-01,synthetic revision
8607,GNQ,ECCS,2005,2026-04-01,synthetic revision
8608,ERI,ECCS,2005,2026-04-01,synthetic revision
8609,EST,ECCS,2005,2026-04-01,synthetic revision
8610,SWZ,ECCS,2005,2026-04-01,synthetic revision
8611,ETH,ECCS,2005,2026-04-01,synthetic revision
8612,FRO,ECCS,2005,2026-04-01,synthetic revision
8613,FJI,ECCS,2005,2026-04-01,synthetic revision
8614,FIN,ECCS,2005,2026-04-01,synthetic revision
8615,FRA,ECCS,2005,2026-04-01,synthetic revision
8616,PYF,ECCS,2005,2026-04-01,synthetic revision
8617,GAB,ECCS,2005,2026-04-01,synthetic revision
8618,GMB,ECCS,2005,2026-04-01,synthetic revision
8619,GEO,ECCS,2005,2026-04-01,synthetic revision
8620,DEU,ECCS,2005,2026-04-01,synthetic revision
8621,GHA,ECCS,2005,2026-04-01,synthetic revision
8622,GIB,ECCS,2005,2026-04-01,synthetic revision
8623,GRC,ECCS,2005,2026-04-01,synthetic revision
8624,GRL,ECCS,2005,2026-04-01,synthetic revision
8625,GRD,ECCS,2005,2026-04-01,synthetic revision
8626,GLP,ECCS,2005,2026-04-01,synthetic revision
8627,GTM,ECCS,2005,2026-04-01,synthetic revision
8628,GUF,ECCS,2005,2026-04-01,synthetic revision
8629,GIN,ECCS,2005,2026-04-01,synthetic revision
8630,GNB,ECCS,2005,2026-04-01,synthetic revision
8631,GUY,ECCS,2005,2026-04-01,synthetic revision
8632,HTI,ECCS,2005,2026-04-01,synthetic revision
8633,VAT,ECCS,2005,2026-04-01,synthetic revision
8634,HND,ECCS,2005,2026-04-01,synthetic revision
8635,HUN,ECCS,2005,2026-04-01,synthetic revision
8636,ISL,ECCS,2005,2026-04-01,synthetic revision
8637,IND,ECCS,2005,2026-04-01,synthetic revision
8638,IDN,ECCS,2005,2026-04-01,synthetic revision
8639,IRN,ECCS,2005,2026-04-01,synthetic revision
8640,IRQ,ECCS,2005,2026-04-01,synthetic revision
8641,IRL,ECCS,2005,2026-04-01,synthetic revision
8642,IMN,ECCS,2005,2026-04-01,synthetic revision
8643,ISR,ECCS,2005,2026-04-01,synthetic revision
8644,ITA,ECCS,2005,2026-04-01,synthetic revision
8645,JAM,ECCS,2005,2026-04-01,synthetic revision
8646,JPN,ECCS,2005,2026-04-01,synthetic revision
8647,JOR,ECCS,2005,2026-04-01,synthetic revision
8648,KAZ,ECCS,2005,2026-04-01,synthetic revision
8649,KEN,ECCS,2005,2026-04-01,synthetic revision
8650,PRK,ECCS,2005,2026-04-01,synthetic revision
8651,KOR,ECCS,2005,2026-04-01,synthetic revision
8652,KWT,ECCS,2005,2026-04-01,synthetic revision
8653,KGZ,ECCS,2005,2026-04-01,synthetic revision
8654,LAO,ECCS,2005,2026-04-01,synthetic revision
8655,LVA,ECCS,2005,2026-04-01,synthetic revision
8656,LBN,ECCS,2005,2026-04-01,synthetic revision
8657,LSO,ECCS,2005,2026-04-01,synthetic revision
8658,LBR,ECCS,2005,2026-04-01,synthetic revision
8659,LBY,ECCS,2005,2026-04-01,synthetic revision
8660,LIE,ECCS,2005,2026-04-01,synthetic revision
8661,LTU,ECCS,2005,2026-04-01,synthetic revision
8662,LUX,ECCS,2005,2026-04-01,synthetic revision
8663,MDG,ECCS,2005,2026-04-01,synthetic revision
8664,MWI,ECCS,2005,2026-04-01,synthetic revision
8665,MYS,ECCS,2005,2026-04-01,synthetic revision
8666,MDV,ECCS,2005,2026-04-01,synthetic revision
8667,MLI,ECCS,2005,2026-04-01,synthetic revision
8668,MLT,ECCS,2005,2026-04-01,synthetic revision
8669,MHL,ECCS,2005,2026-04-01,synthetic revision
8670,MTQ,ECCS,2005,2026-04-01,synthetic revision
8671,MRT,ECCS,2005,2026-04-01,synthetic revision
8672,MUS,ECCS,2005,2026-04-01,synthetic revision
8673,MYT,ECCS,2005,2026-04-01,synthetic revision
8674,MEX,ECCS,2005,2026-04-01,synthetic revision
8675,FSM,ECCS,2005,2026-04-01,synthetic revision
8676,MDA,ECCS,2005,2026-04-01,synthetic revision
8677,MCO,ECCS,2005,2026-04-01,synthetic revision
8678,MNG,ECCS,2005,2026-04-01,synthetic revision
8679,MSR,ECCS,2005,2026-04-01,synthetic revision
8680,MAR,ECCS,2005,2026-04-01,synthetic revision
8681,MOZ,ECCS,2005,2026-04-01,synthetic revision
8682,MMR,ECCS,2005,2026-04-01,synthetic revision
8683,NPL,ECCS,2005,2026-04-01,synthetic revision
8684,NLD,ECCS,2005,2026-04-01,synthetic revision
8685,NCL,ECCS,2005,2026-04-01,synthetic revision
8686,NZL,ECCS,2005,2026-04-01,synthetic revision
8687,NIC,ECCS,2005,2026-04-01,synthetic revision
8688,NER,ECCS,2005,2026-04-01,synthetic revision
8689,NGA,ECCS,2005,2026-04-01,synthetic revision
8690,NFK,ECCS,2005,2026-04-01,synthetic revision
8691,MKD,ECCS,2005,2026-04-01,synthetic revision
8692,NOR,ECCS,2005,2026-04-01,synthetic revision
8693,OMN,ECCS,2005,2026-04-01,synthetic revision
8694,PAK,ECCS,2005,2026-04-01,synthetic revision
8695,PLW,ECCS,2005,2026-04-01,synthetic revision
8696,PAN,ECCS,2005,2026-04-01,synthetic revision
8697,PNG,ECCS,2005,2026-04-01,synthetic revision
8698,PRY,ECCS,2005,2026-04-01,synthetic revision
8699,PER,ECCS,2005,2026-04-01,synthetic revision
8700,PHL,ECCS,2005,2026-04-01,synthetic revision
8701,PCN,ECCS,2005,2026-04-01,synthetic revision
8702,POL,ECCS,2005,2026-04-01,synthetic revision
8703,PRT,ECCS,2005,2026-04-01,synthetic revision
8704,PRI,ECCS,2005,2026-04-01,synthetic revision
8705,QAT,ECCS,2005,2026-04-01,synthetic revision
8706,ROU,ECCS,2005,2026-04-01,synthetic revision
8707,RUS,ECCS,2005,2026-04-01,synthetic revision
8708,SPM,ECCS,2005,2026-04-01,synthetic revision
8709,WSM,ECCS,2005,2026-04-01,synthetic revision
8710,SMR,ECCS,2005,2026-04-01,synthetic revision
8711,STP,ECCS,2005,2026-04-01,synthetic revision
8712,SAU,ECCS,2005,2026-04-01,synthetic revision
8713,SEN,ECCS,2005,2026-04-01,synthetic revision
8714,SYC,ECCS,2005,2026-04-01,synthetic revision
8715,SLE,ECCS,2005,2026-04-01,synthetic revision
8716,SGP,ECCS,2005,2026-04-01,synthetic revision
8717,SVK,ECCS,2005,2026-04-01,synthetic revision
8718,SVN,ECCS,2005,2026-04-01,synthetic revision
8719,SLB,ECCS,2005,2026-04-01,synthetic revision
8720,SOM,ECCS,2005,2026-04-01,synthetic revision
8721,ZAF,ECCS,2005,2026-04-01,synthetic revision
8722,ESP,ECCS,2005,2026-04-01,synthetic revision
8723,LKA,ECCS,2005,2026-04-01,synthetic revision
8724,KNA,ECCS,2005,2026-04-01,synthetic revision
8725,LCA,ECCS,2005,2026-04-01,synthetic revision
8726,VCT,ECCS,2005,2026-04-01,synthetic revision
8727,SUR,ECCS,2005,2026-04-01,synthetic revision
8728,SJM,ECCS,2005,2026-04-01,synthetic revision
8729,SWE,ECCS,2005,2026-04-01,synthetic revision
8730,CHE,ECCS,2005,2026-04-01,synthetic revision
8731,SYR,ECCS,2005,2026-04-01,synthetic revision
8732,TWN,ECCS,2005,2026-04-01,synthetic revision
8733,TJK,ECCS,2005,2026-04-01,synthetic revision
8734,TZA,ECCS,2005,2026-04-01,synthetic revision
8735,THA,ECCS,2005,2026-04-01,synthetic revision
8736,TLS,ECCS,2005,2026-04-01,synthetic revision
8737,TGO,ECCS,2005,2026-04-01,synthetic revision
8738,TON,ECCS,2005,2026-04-01,synthetic revision
8739,TTO,ECCS,2005,2026-04-01,synthetic revision
8740,TUN,ECCS,2005,2026-04-01,synthetic revision
8741,TKM,ECCS,2005,2026-04-01,synthetic revision
8742,TUV,ECCS,2005,2026-04-01,synthetic revision
8743,UGA,ECCS,2005,2026-04-01,synthetic revision
8744,UKR,ECCS,2005,2026-04-01,synthetic revision
8745,ARE,ECCS,2005,2026-04-01,synthetic revision
8746,GBR,ECCS,2005,2026-04-01,synthetic revision
8747,USA,ECCS,2005,2026-04-01,synthetic revision
8748,VIR,ECCS,2005,2026-04-01,synthetic revision
8749,URY,ECCS,2005,2026-04-01,synthetic revision
8750,UZB,ECCS,2005,2026-04-01,synthetic revision
8751,VUT,ECCS,2005,2026-04-01,synthetic revision
8752,VEN,ECCS,2005,2026-04-01,synthetic revision
8753,VNM,ECCS,2005,2026-04-01,synthetic revision
8754,WLF,ECCS,2005,2026-04-01,synthetic revision
8755,PSE,ECCS,2005,2026-04-01,synthetic revision
8756,ESH,ECCS,2005,2026-04-01,synthetic revision
8757,ZMB,ECCS,2005,2026-04-01,synthetic revision
8758,ZWE,ECCS,2005,2026-04-01,synthetic revision
8759,AFG,ECCS,2006,2026-04-01,synthetic revision
8760,ALB,ECCS,2006,2026-04-01,synthetic revision
8761,DZA,ECCS,2006,2026-04-01,synthetic revision
8762,ASM,ECCS,2006,2026-04-01,synthetic revision
